,director,runtime,release_year,category,cast1,cast2,cast3,genre
7909,Harry Winer,107.0,1986,0,Kate Capshaw, Lea Thompson, Kelly Preston,Family
7910,Jimmy T. Murakami,80.0,1986,0,Peggy Ashcroft, John Mills, Robin Houston,Animation
7911,Francis Ford Coppola,17.0,1986,0,Michael Jackson, Anjelica Huston, Dick Shawn,Science Fiction
7912,Spike Lee,84.0,1986,0,Tracy Camilla Johns, Tommy Redmond Hicks, John Canada Terrell,Comedy
7913,Peter Markle,110.0,1986,0,Rob Lowe, Cynthia Gibb, Patrick Swayze,Drama
7914,Harold Ramis,96.0,1986,0,Robin Williams, Peter OToole, Rick Moranis,Comedy
7915,Michael Ritchie,106.0,1986,0,Goldie Hawn, Swoosie Kurtz, Woody Harrelson,Comedy
7916,David Seltzer,108.0,1986,0,Corey Haim, Kerri Green, Charlie Sheen,Comedy
7917,Savage Steve Holland,89.0,1986,0,John Cusack, Demi Moore, Bobcat Goldthwait,Drama
7918,Steve Miner,104.0,1986,1,C. Thomas Howell, Rae Dawn Chong, Arye Gross,Comedy
7919,Oliver Stone,120.0,1986,1,Tom Berenger, Charlie Sheen, Willem Dafoe,Drama
7920,Robert Harmon,97.0,1986,1,C. Thomas Howell, Rutger Hauer, Jennifer Jason Leigh,Horror
7921,Jim Henson,101.0,1986,1,David Bowie, Jennifer Connelly, Toby Froud,Adventure
7922,Jean-Jacques Annaud,130.0,1986,1,Sean Connery, Christian Slater, Helmut Qualtinger,Drama
7923,Martin Scorsese,119.0,1986,1,Paul Newman, Tom Cruise, Mary Elizabeth Mastrantonio,Drama
7924,John Carpenter,99.0,1986,1,Kurt Russell, Kim Cattrall, Dennis Dun,Adventure
7925,Willard Huyck,110.0,1986,1,Lea Thompson, Jeffrey Jones, Tim Robbins,Fantasy
7926,David Lynch,120.0,1986,1,Isabella Rossellini, Kyle MacLachlan, Dennis Hopper,Crime
7927,John Badham,98.0,1986,1,Ally Sheedy, Steve Guttenberg, Fisher Stevens,Comedy
7928,Gary Nelson,99.0,1986,1,Richard Chamberlain, Sharon Stone, James Earl Jones,Action
7929,Roman Polanski,124.0,1986,1,Walter Matthau, Cris Campion, Damien Thomas,Adventure
7930,Ron Clements|Burny Mattinson|David Michener|John Musker,74.0,1986,1,Barrie Ingham, Val Bettin, Vincent Price,Animation
7931,Adrian Lyne,117.0,1986,1,Mickey Rourke, Kim Basinger, Margaret Whitton,Drama
7932,David Cronenberg,96.0,1986,1,Jeff Goldblum, Geena Davis, John Getz,Horror
7933,Don Bluth,80.0,1986,1,Phillip Glasser, Dom DeLuise, Nehemiah Persoff,Drama
7934,Pino Van Lamsweerde,79.0,1986,1,Roger Carel, Graham Bushnell, Pierre Mondy,Family
7935,Rob Reiner,89.0,1986,1,Wil Wheaton, River Phoenix, Corey Feldman,Crime
7936,John Hughes,103.0,1986,1,Matthew Broderick, Alan Ruck, Mia Sara,Drama
7937,Tony Scott,110.0,1986,1,Tom Cruise, Kelly McGillis, Val Kilmer,Drama
7938,Russell Mulcahy,116.0,1986,1,Christopher Lambert, Roxanne Hart, Clancy Brown,Adventure
7939,James Cameron,137.0,1986,1,Sigourney Weaver, Carrie Henn, Michael Biehn,Horror
7940,George P. Cosmatos,87.0,1986,1,Sylvester Stallone, Brigitte Nielsen, Reni Santoni,Action
7941,Leonard Nimoy,119.0,1986,1,William Shatner, Leonard Nimoy, DeForest Kelley,Science Fiction
7942,John G. Avildsen,113.0,1986,1,Ralph Macchio, Pat Morita, Martin Kove,Adventure
7943,Michael Ritchie,94.0,1986,1,Eddie Murphy, Charles Dance, Charlotte Lewis,Action
7944,Randal Kleiser,90.0,1986,1,Joey Cramer, Paul Reubens, Cliff DeYoung,Family
7945,Richard Benjamin,91.0,1986,1,Tom Hanks, Shelley Long, Alexander Godunov,Comedy
7946,Brian Gibson,91.0,1986,1,Craig T. Nelson, JoBeth Williams," ""Heather ORourke""",Thriller
7947,Jim Abrahams|David Zucker|Jerry Zucker,93.0,1986,1,Danny DeVito, Bette Midler, Judge Reinhold,Comedy
7948,Frank Oz,94.0,1986,1,Rick Moranis, Ellen Greene, Vincent Gardenia,Horror
7949,Clint Eastwood,130.0,1986,1,Clint Eastwood, Marsha Mason, Everett McGill,Action
7950,Peter Faiman,97.0,1986,1,Paul Hogan, Linda Kozlowski, Mark Blum,Adventure
7951,John Irvin,106.0,1986,1,Arnold Schwarzenegger, Kathryn Harrold, Darren McGavin,Action
7952,John Landis,102.0,1986,1,Chevy Chase, Steve Martin, Martin Short,Comedy
7953,Amy Heckerling,95.0,1985,1,Chevy Chase, Beverly DAngelo, Dana Hill,Adventure
7954,Terry Gilliam,132.0,1985,1,Jonathan Pryce, Robert De Niro, Katherine Helmond,Comedy
7955,Tom Holland,106.0,1985,1,Chris Sarandon, William Ragsdale, Amanda Bearse,Horror
7956,Simon Wincer,100.0,1985,1,Mary Beth Hurt, Michael McKean, Barret Oliver,Family
7957,Ron Howard,117.0,1985,1,Steve Guttenberg, Tahnee Welch, Brian Dennehy,Comedy
7958,John Boorman,114.0,1985,1,Powers Boothe, Charley Boorman, Meg Foster,Adventure
7959,Peter Weir,113.0,1985,1,Harrison Ford, Kelly McGillis, Josef Sommer,Crime
7960,Dan O'Bannon,91.0,1985,1,Clu Gulager, James Karen, Don Calfa,Comedy
7961,J. Lee Thompson,100.0,1985,1,Richard Chamberlain, Sharon Stone, Herbert Lom,Action
7962,Mark L. Lester,90.0,1985,1,Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya,Action
7963,Steven Spielberg,154.0,1985,1,Whoopi Goldberg, Margaret Avery, Danny Glover,Drama
7964,Ted Berman|Richard Rich,80.0,1985,1,Grant Bardsley, Susan Sheridan, John Byner,Animation
7965,Richard Donner,121.0,1985,1,Matthew Broderick, Rutger Hauer, Michelle Pfeiffer,Adventure
7966,Sylvester Stallone,91.0,1985,1,Sylvester Stallone, Talia Shire, Burt Young,Drama
7967,Robert Zemeckis,116.0,1985,1,Michael J. Fox, Christopher Lloyd, Lea Thompson,Adventure
7968,John Hughes,97.0,1985,1,Emilio Estevez, Anthony Michael Hall, Judd Nelson,Comedy
7969,Sydney Pollack,161.0,1985,1,Meryl Streep, Robert Redford, Klaus Maria Brandauer,Drama
7970,George Miller|George Ogilvie,107.0,1985,1,Mel Gibson, Tina Turner, Bruce Spence,Action
7971,John Glen,131.0,1985,1,Roger Moore, Christopher Walken, Tanya Roberts,Adventure
7972,Ridley Scott,114.0,1985,1,Tom Cruise, Mia Sara, Tim Curry,Action
7973,Richard Donner,114.0,1985,1,Sean Astin, Josh Brolin, Jeff Cohen,Adventure
7974,Jack Sholder,87.0,1985,1,Robert Englund, Mark Patton, Kim Myers,Horror
7975,George P. Cosmatos,96.0,1985,1,Sylvester Stallone, Richard Crenna, Charles Napier,Action
7976,Richard Fleischer,89.0,1985,1,Arnold Schwarzenegger, Brigitte Nielsen, Sandahl Bergman,Adventure
7977,Jerry Paris,87.0,1985,1,Steve Guttenberg, Bubba Smith, David Graf,Action
7978,Rob Reiner,100.0,1985,1,John Cusack, Daphne Zuniga, Anthony Edwards,Comedy
7979,George A. Romero,102.0,1985,1,Lori Cardille, Terry Alexander, Joseph Pilato,Horror
7980,Tobe Hooper,116.0,1985,1,Steve Railsback, Peter Firth, Frank Finlay,Action
7981,Michael Winner,92.0,1985,1,Charles Bronson, Deborah Raffin, Ed Lauter,Adventure
7982,Martha Coolidge,106.0,1985,1,Val Kilmer, Gabriel Jarret, Michelle Meyrink,Comedy
7983,Martin Scorsese,97.0,1985,0,Griffin Dunne, Rosanna Arquette, Verna Bloom,Comedy
7984,Tim Burton,90.0,1985,0,Paul Reubens, E.G. Daily, Mark Holton,Adventure
7985,John Huston,124.0,1985,0,Jack Nicholson, Kathleen Turner, Robert Loggia,Romance
7986,Savage Steve Holland,97.0,1985,0,John Cusack, David Ogden Stiers, Kim Darby,Comedy
7987,Stan Dragoti,90.0,1985,1,Tom Hanks, Dabney Coleman, Lori Singer,Action
7988,James Komack,92.0,1985,1,Dan Monahan, Wyatt Knight, Tony Ganios,Comedy
7989,Stuart Gordon,86.0,1985,1,Jeffrey Combs, Bruce Abbott, Barbara Crampton,Science Fiction
7990,John Landis,102.0,1985,1,Chevy Chase, Dan Aykroyd, Steve Forrest,Comedy
7991,Lewis Teague,106.0,1985,1,Michael Douglas, Kathleen Turner, Danny DeVito,Action
7992,Jonathan Lynn,94.0,1985,1,Eileen Brennan, Tim Curry, Madeline Kahn,Comedy
7993,Dario Argento,116.0,1985,1,Jennifer Connelly, Donald Pleasence, Daria Nicolodi,Horror
7994,Peter Bogdanovich,120.0,1985,1,Cher, Sam Elliott, Eric Stoltz,Drama
7995,Woody Allen,82.0,1985,1,Mia Farrow, Jeff Daniels, Danny Aiello,Fantasy
7996,Clint Eastwood,115.0,1985,1,Clint Eastwood, Michael Moriarty, Carrie Snodgress,Romance
7997,John Hughes,94.0,1985,1,Anthony Michael Hall, Kelly LeBrock, Ilan Mitchell-Smith,Comedy
7998,Michael Ritchie,98.0,1985,1,Chevy Chase, Joe Don Baker, Dana Wheeler-Nicholson,Comedy
7999,Sam Firstenberg,95.0,1985,1,Michael Dudikoff, Steve James, Judie Aronson,Action
8000,Geoff Murphy,91.0,1985,1,Bruno Lawrence, Alison Routledge, Anzac Wallace,Drama
8001,Jeannot Szwarc,108.0,1985,1,Dudley Moore, John Lithgow, David Huddleston,Adventure
8002,Danny Steinmann,92.0,1985,1,Melanie Kinnaman, John Shepherd, Shavar Ross,Horror
8003,George Bowers,82.0,1985,0,Johnny Depp, Rob Morrow, HÃ©ctor Elizondo,Comedy
8004,Jonathan R. Betuel,94.0,1985,0,John Stockwell, Dennis Hopper, Danielle von Zerneck,Comedy
8005,Richard Attenborough,113.0,1985,0,Michael Douglas, Vicki Frederick, Janet Jones,Drama
8006,Joel Schumacher,110.0,1985,0,Emilio Estevez, Rob Lowe, Andrew McCarthy,Drama
8007,Nicholas Meyer,107.0,1985,0,Tom Hanks, John Candy, Rita Wilson,Comedy
8008,Jeremy Kagan,101.0,1985,0,Meredith Salenger, John Cusack, Ray Wise,Adventure
8009,Andrei Konchalovsky,111.0,1985,0,Jon Voight, Eric Roberts, Rebecca De Mornay,Action
8010,Mel Damski,93.0,1985,0,Doug McKeon, Catherine Mary Stewart, Kelly Preston,Comedy
8011,Paul Verhoeven,126.0,1985,0,Rutger Hauer, Jennifer Jason Leigh, Tom Burlinson,Adventure
8012,Carl Reiner,87.0,1985,0,John Candy, Karen Austin, Kerri Green,Comedy
8013,Susan Seidelman,104.0,1985,0,Madonna, Rosanna Arquette, Aidan Quinn,Drama
8014,Barry Levinson,109.0,1985,0,Nicholas Rowe, Alan Cox, Sophie Ward,Action
8015,Kevin Reynolds,91.0,1985,0,Kevin Costner, Judd Nelson, Sam Robards,Comedy
8016,Daniel Attias,95.0,1985,0,Gary Busey, Everett McGill, Corey Haim,Horror
8017,Taylor Hackford,136.0,1985,0,Mikhail Baryshnikov, Gregory Hines, Jerzy Skolimowski,Drama
8018,Hector Babenco,120.0,1985,0,William Hurt, RaÃºl JuliÃ¡, SÃ´nia Braga,Drama
8019,Rod Daniel,91.0,1985,1,Michael J. Fox, James Hampton, Susan Ursitti,Comedy
8020,Lawrence Kasdan,127.0,1985,0,Kevin Kline, Scott Glenn, Kevin Costner,Action
8021,Wolfgang Petersen,108.0,1985,0,Dennis Quaid, Louis Gossett, Jr.,Drama
8022,Walter Hill,97.0,1985,0,Richard Pryor, John Candy, Lonette McKee,Comedy
8023,Lewis Teague,94.0,1985,0,Drew Barrymore, James Woods, Alan King,Horror
8024,Jim Wheat|Ken Wheat,100.0,1985,0,Wilford Brimley, Warwick Davis, Aubree Miller,Fantasy
8025,Volker SchlÃ¶ndorff,130.0,1985,0,Dustin Hoffman, Kate Reid, John Malkovich,Drama
8026,Harold Becker,105.0,1985,0,Matthew Modine, Linda Fiorentino, Ronny Cox,Drama
8027,John Schlesinger,132.0,1985,0,Timothy Hutton, Sean Penn, Pat Hingle,Thriller
8028,Rafal Zielinski,92.0,1985,0,Bryan Genesse, Lance Van Der Kolk, Alan Deveau,Comedy
8029,Rudy De Luca,93.0,1985,0,Jeff Goldblum, Joseph Bologna, Ed Begley Jr.,Comedy
8030,Michael Schultz,108.0,1985,1,Taimak, Julius Carry, Vanity,Action
8031,Arna Selznick,77.0,1985,0,Mickey Rooney, Jackie Burroughs, Georgia Engel,Adventure
8032,Matthew Robbins,96.0,1985,0,Helen Slater, Christian Slater, Yeardley Smith,Action
8033,Lance Hool,100.0,1985,0,Chuck Norris, Soon-Tek Oh, Steven Williams,Action
8034,David Greenwalt,90.0,1985,0,C. Thomas Howell, Kelly Preston, Lori Loughlin,Comedy
8035,Lisa Gottlieb,100.0,1985,0,Joyce Hyser, Clayton Rohner, Billy Jayne,Comedy
8036,John Landis,115.0,1985,0,Jeff Goldblum, Michelle Pfeiffer, Stacey Pickren,Comedy
8037,James Bridges,115.0,1985,0,John Travolta, Jamie Lee Curtis, Marilu Henner,Drama
8038,Michael Cimino,134.0,1985,0,Mickey Rourke, John Lone, Ariane,Action
8039,Joe Dante,109.0,1985,0,Ethan Hawke, River Phoenix, Bobby Fite,Adventure
8040,Larry Cohen,93.0,1985,0,Michael Moriarty, Andrea Marcovicci, Garrett Morris,Horror
8041,Stephen Frears,97.0,1985,0,Gordon Warnecke, Daniel Day-Lewis, Roshan Seth,Drama
8042,Richard Marquand,108.0,1985,0,Glenn Close, Jeff Bridges, Peter Coyote,Mystery
8043,William Friedkin,116.0,1985,0,William Petersen, Willem Dafoe, John Pankow,Action
8044,Kevin Sullivan,199.0,1985,0,Megan Follows, Colleen Dewhurst, Richard Farnsworth,Drama
8045,John Badham,113.0,1985,0,Kevin Costner, David Marshall Grant, Rae Dawn Chong,Drama
8046,Guy Hamilton,121.0,1985,0,Fred Ward, Joel Grey, Wilford Brimley,Comedy
8047,Philippe Mora,91.0,1985,0,Christopher Lee, Annie McEnroe, Reb Brown,Thriller
8048,Paul Schrader,121.0,1985,0,Ken Ogata, GÃ´ RijÃ», Masato Aizawa,Drama
8049,Joseph Ruben,99.0,1984,1,Dennis Quaid, Max von Sydow, Christopher Plummer,Adventure
8050,Carl Reiner,93.0,1984,0,Steve Martin, Lily Tomlin, Victoria Tennant,Fantasy
8051,Alan Parker,120.0,1984,0,Matthew Modine, Nicolas Cage, John Harkins,Drama
8052,Albert Magnoli,111.0,1984,0,Prince, Apollonia Kotero, Morris Day,Drama
8053,Joseph Zito,101.0,1984,0,Chuck Norris, M. Emmet Walsh, David Tress,Action
8054,Jeff Kanew,90.0,1984,0,Robert Carradine, Anthony Edwards, Timothy Busfield,Comedy
8055,Barry Levinson,137.0,1984,0,Robert Redford, Glenn Close, Kim Basinger,Drama
8056,Jim Jarmusch,89.0,1984,0,John Lurie, Eszter Balint, Richard Edson,Comedy
8057,Fritz Kiersch,93.0,1984,0,Peter Horton, Linda Hamilton, R. G. Armstrong,Drama
8058,Tim Burton,29.0,1984,0,Shelley Duvall, Daniel Stern, Barret Oliver,Comedy
8059,Hugh Hudson,143.0,1984,1,Christopher Lambert, Andie MacDowell, Ralph Richardson,Adventure
8060,Jim Abrahams|David Zucker|Jerry Zucker,90.0,1984,1,Val Kilmer, Lucy Gutteridge, Peter Cushing,Comedy
8061,Stanley Donen,100.0,1984,1,Michael Caine, Michelle Johnson, Joseph Bologna,Comedy
8062,Taylor Hackford,128.0,1984,1,Jeff Bridges, Rachel Ward, James Woods,Action
8063,Richard Benjamin,93.0,1984,1,Clint Eastwood, Burt Reynolds, Jane Alexander,Action
8064,Frank Oz,94.0,1984,1,Jim Henson, Frank Oz, Dave Goelz,Romance
8065,Charles Band,77.0,1984,1,Tim Thomerson, Helen Hunt, Biff Manard,Horror
8066,Francis Ford Coppola,127.0,1984,1,Richard Gere, Diane Lane, Bob Hoskins,Music
8067,Roger Donaldson,132.0,1984,1,Mel Gibson, Anthony Hopkins, Laurence Olivier,Action
8068,Brian De Palma,114.0,1984,1,Craig Wasson, Melanie Griffith, Gregg Henry,Mystery
8069,Wes Craven,86.0,1984,0,Tamara Stafford, Kevin Spirtas, Colleen Riley,Horror
8070,W.D. Richter,103.0,1984,1,Peter Weller, John Lithgow, Ellen Barkin,Comedy
8071,Lloyd Kaufman|Michael Herz,82.0,1984,0,Mitch Cohen, Andree Maranda, Jennifer Prichard,Science Fiction
8072,Richard Tuggle,115.0,1984,1,Clint Eastwood, GeneviÃ¨ve Bujold, Dan Hedaya,Mystery
8073,David Lean,163.0,1984,0,Judy Davis, Alec Guinness, Peggy Ashcroft,Drama
8074,Peter Markle,96.0,1984,0,David Naughton, Shannon Tweed, Patrick Houser,Comedy
8075,Douglas Cheek,88.0,1984,0,John Heard, Daniel Stern, Christopher Curry,Horror
8076,Michael Crichton,100.0,1984,0,Tom Selleck, Cynthia Rhodes, Gene Simmons,Thriller
8077,Bruno Mattei|Claudio Fragasso,97.0,1984,0,"""Ottaviano DellAcqua""", Geretta Geretta, Massimo Vanni,Horror
8078,John Derek,105.0,1984,0,Bo Derek, George Kennedy, Ana ObregÃ³n,Drama
8079,Ron Howard,111.0,1984,1,Tom Hanks, Daryl Hannah, Eugene Levy,Comedy
8080,Mick Jackson,112.0,1984,0,Karen Meagher, Reece Dinsdale, David Brierly,Drama
8081,Mark L. Lester,114.0,1984,0,David Keith, Drew Barrymore, Freddie Jones,Fantasy
8082,Norman Jewison,101.0,1984,0,Howard Rollins, Adolph Caesar, Art Evans,Drama
8083,Marvin J. Chomsky,113.0,1984,0,James Garner, Shirley Jones, C. Thomas Howell,Action
8084,Stewart Raffill,102.0,1984,0,Michael ParÃ©, Nancy Allen, Eric Christmas,Adventure
8085,Penelope Spheeris,94.0,1984,0,Chris Pedersen, Bill Coyne, Jennifer Clay,Drama
8086,Walter Hill,93.0,1984,0,Michael ParÃ©, Diane Lane, Rick Moranis,Action
8087,Charles E. Sellier Jr.,79.0,1984,0,Lilyan Chauvin, Gilmer McCormick, Toni Nero,Thriller
8088,Sam Firstenberg,94.0,1984,0,Lucinda Dickey, Adolfo Quinones, Michael Chambers,Drama
8089,Ken Russell,112.0,1984,0,Kathleen Turner, Anthony Perkins, Bruce Davison,Drama
8090,Bob Clark,111.0,1984,0,Sylvester Stallone, Dolly Parton, Richard Farnsworth,Comedy
8091,Joel Silberg,90.0,1984,0,Lucinda Dickey, Adolfo Quinones, Michael Chambers,Music
8092,Hal Needham,108.0,1984,0,Burt Reynolds, Dom DeLuise, Dean Martin,Action
8093,Amy Heckerling,90.0,1984,0,Michael Keaton, Peter Boyle, Griffin Dunne,Action
8094,Richard Franklin,101.0,1984,0,Henry Thomas, Dabney Coleman, Michael Murphy,Adventure
8095,Danny Steinmann,92.0,1984,0,Linda Blair, John Vernon, Robert Dryer,Horror
8096,Jonathan Demme,88.0,1984,0,David Byrne, Tina Weymouth, Chris Frantz,Documentary
8097,Wim Wenders,147.0,1984,1,Harry Dean Stanton, Nastassja Kinski, Dean Stockwell,Drama
8098,John G. Avildsen,126.0,1984,1,Ralph Macchio, Pat Morita, William Zabka,Drama
8099,Joel Coen,97.0,1984,1,John Getz, Frances McDormand, Dan Hedaya,Crime
8100,Wolfgang Petersen,102.0,1984,1,Barret Oliver, Gerald McRaney, Noah Hathaway,Drama
8101,Ivan Reitman,107.0,1984,1,Bill Murray, Dan Aykroyd, Sigourney Weaver,Fantasy
8102,Steven Spielberg,118.0,1984,1,Harrison Ford, Kate Capshaw, Jonathan Ke Quan,Adventure
8103,James Cameron,108.0,1984,1,Arnold Schwarzenegger, Michael Biehn, Linda Hamilton,Action
8104,Stuart Rosenberg,121.0,1984,0,Eric Roberts, Mickey Rourke, Daryl Hannah,Drama
8105,Donald P. Bellisario,85.0,1984,0,Jan-Michael Vincent, Ernest Borgnine, Alex Cord,Adventure
8106,Stewart Raffill,91.0,1984,0,Robert Urich, Mary Crosby, Michael D. Roberts,Action
8107,Russell Mulcahy,95.0,1984,0,Gregory Harrison, Arkie Whiteley, Bill Kerr,Horror
8108,Lars von Trier,104.0,1984,0,Michael Elphick, Esmond Knight, Me Me Lai,Crime
8109,Woody Allen,84.0,1984,0,Woody Allen, Mia Farrow, Nick Apollo Forte,Comedy
8110,Just Jaeckin,88.0,1984,0,Tawny Kitaen, Brent Huff, Zabou Breitman,Adventure
8111,Sam Firstenberg,92.0,1984,0,Sho Kosugi, Lucinda Dickey, Jordan Bennett,Horror
8113,Stan Lathan,105.0,1984,0,Guy Davis, Jon Chardiet, Rae Dawn Chong,Music
8114,Steve Barron,95.0,1984,0,Lenny Von Dohlen, Virginia Madsen, Maxwell Caulfield,Comedy
8115,Stephen Frears,98.0,1984,0,John Hurt, Terence Stamp, Tim Roth,Drama
8116,John Huston,112.0,1984,0,Albert Finney, Jacqueline Bisset, Anthony Andrews,Drama
8117,Neil Jordan,95.0,1984,0,Sarah Patterson, Angela Lansbury, David Warner,Fantasy
8118,Gene Wilder,87.0,1984,1,Gene Wilder, Charles Grodin, Joseph Bologna,Comedy
8119,Thom Eberhardt,95.0,1984,1,Catherine Mary Stewart, Robert Beltran, Kelli Maroney,Action
8120,Roland JoffÃ©,141.0,1984,1,Sam Waterston, Haing S. Ngor, Craig T. Nelson,War
8121,John Hughes,93.0,1984,1,Molly Ringwald, Justin Henry, Michael Schoeffling,Comedy
8122,Joe Dante,106.0,1984,1,Zach Galligan, Phoebe Cates, Hoyt Axton,Fantasy
8123,Martin Brest,105.0,1984,1,Eddie Murphy, Judge Reinhold, John Ashton,Action
8124,John Guillermin,117.0,1984,1,Tanya Roberts, Ted Wass, Donovan Scott,Adventure
8125,Sergio Leone,229.0,1984,1,Robert De Niro, James Woods, Elizabeth McGovern,Drama
8126,Clive Donner,100.0,1984,1,George C. Scott, Roger Rees, David Warner,TV Movie
8127,Nick Castle,101.0,1984,1,Lance Guest, Dan OHerlihy, Catherine Mary Stewart,Adventure
8128,John Korty,96.0,1984,1,Aubree Miller, Burl Ives, Daniel Frishman,Adventure
8129,Rob Reiner,82.0,1984,1,Christopher Guest, Michael McKean, Harry Shearer,Comedy
8130,Neal Israel,105.0,1984,1,Tom Hanks, Tawny Kitaen, Adrian Zmed,Comedy
8131,John Carpenter,115.0,1984,1,Jeff Bridges, Karen Allen, Charles Martin Smith,Action
8132,Jeannot Szwarc,124.0,1984,1,Faye Dunaway, Helen Slater," ""Peter OToole""",Adventure
8133,Michael Radford,113.0,1984,1,John Hurt, Richard Burton, Suzanna Hamilton,Drama
8134,Willard Huyck,94.0,1984,0,Dudley Moore, Eddie Murphy, Kate Capshaw,Action
8135,Joseph Zito,91.0,1984,1,Kimberly Beck, Erich Anderson, Corey Feldman,Horror
8136,Herbert Ross,107.0,1984,1,Kevin Bacon, John Lithgow, Dianne Wiest,Drama
8137,Paul Mazursky,115.0,1984,1,Robin Williams, MarÃ\xada Conchita Alonso, Cleavant Derricks,Comedy
8138,John Milius,114.0,1984,1,Patrick Swayze, C. Thomas Howell, Lea Thompson,Action
8139,Hugh Wilson,96.0,1984,1,Steve Guttenberg, Kim Cattrall, G. W. Bailey,Comedy
8140,Luca Bercovici,81.0,1984,0,Peter Liapis, Lisa Pelikan, Jack Nance,Comedy
8141,Robert Zemeckis,106.0,1984,1,Michael Douglas, Kathleen Turner, Danny DeVito,Action
8142,David Lynch,137.0,1984,1,Kyle MacLachlan, Francesca Annis, Leonardo Cimino,Action
8143,Peter Hyams,116.0,1984,1,Roy Scheider, John Lithgow, Helen Mirren,Thriller
8144,Richard Fleischer,103.0,1984,1,Arnold Schwarzenegger, Grace Jones, Wilt Chamberlain,Adventure
8145,Wes Craven,91.0,1984,1,John Saxon, Ronee Blakley, Heather Langenkamp,Horror
8146,MiloÅ¡ Forman,160.0,1984,1,F. Murray Abraham, Tom Hulce, Elizabeth Berridge,Drama
8147,Tommy Chong,82.0,1984,1,Cheech Marin, Tommy Chong, Roy Dotrice,Comedy
8148,Alex Cox,92.0,1984,1,Harry Dean Stanton, Emilio Estevez, Tracey Walter,Comedy
8149,Robert Benton,111.0,1984,0,Sally Field, Lindsay Crouse, John Malkovich,Drama
8150,Richard Franklin,113.0,1983,0,Anthony Perkins, Vera Miles, Meg Tilly,Horror
8151,Steve Carver,107.0,1983,0,Chuck Norris, David Carradine, Barbara Carrera,Action
8152,Sylvester Stallone,93.0,1983,0,John Travolta, Cynthia Rhodes, Finola Hughes,Drama
8153,Francis Ford Coppola,94.0,1983,0,Matt Dillon, Mickey Rourke, Diane Lane,Action
8154,Peter Yates,117.0,1983,0,Ken Marshall, Lysette Anthony, Francesca Annis,Fantasy
8155,Alan Johnson,107.0,1983,0,Mel Brooks, Anne Bancroft, Tim Matheson,Comedy
8156,John Landis|Steven Spielberg|George Miller|Joe Dante,101.0,1983,0,Albert Brooks, Vic Morrow, John Larroquette,Drama
8157,Richard Fleischer,105.0,1983,0,Tony Roberts, Tess Harper, Robert Joy,Horror
8158,Mike Nichols,131.0,1983,0,Meryl Streep, Kurt Russell, Cher,Drama
8159,Adrian Lyne,95.0,1983,0,Jennifer Beals, Michael Nouri, Lilia Skala,Drama
8160,Rafal Zielinski,80.0,1983,0,Peter Keleghan, Kent Deuters, Linda Speciale,Comedy
8161,Michael Apted,128.0,1983,1,William Hurt, Lee Marvin, Brian Dennehy,Thriller
8162,Woody Allen,79.0,1983,1,Woody Allen, Mia Farrow, John Buckwalter,Comedy
8163,Michael Chapman,91.0,1983,1,Tom Cruise, Craig T. Nelson, Lea Thompson,Romance
8164,Martha Coolidge,99.0,1983,1,Nicolas Cage, E.G. Daily, Deborah Foreman,Comedy
